post_id,user_id,timestamp,content_type,text_preview,has_media,topic_id,language
P02226,U0744,2023-10-18 18:39:00,link,New laptop benchmarks are impressive! #hardware #performance New study shows alarming rate of deforestation ??,TRUE,T007,
P02227,U0240,2023-10-04 13:35:00,link,Incredible game last night! What a finish ?? #sports,TRUE,T002,fr
P02228,U0032,2023-07-09 18:27:00,link,Recycling initiative reduces landfill waste by 30%! ??,TRUE,T003,
P02229,U0466,2023-07-13 00:44:00,text,Just upgraded my gaming setup ?? #gaming #pcbuild,TRUE,T004,es
P02230,U0442,2023-12-26 11:29:00,text,Plastic pollution in oceans needs urgent attention ?? #savetheoceans,FALSE,T003,en
P02231,U0567,2023-01-03 18:23:00,link,Trying out a new recipe for dinner tonight!!! Wish me luck ?????,FALSE,T003,fr
P02232,U0523,2023-06-10 03:29:00,video,Zero waste lifestyle challenge starts today! ??,TRUE,T008,es
P02233,U0500,2023-06-01 12:38:00,text,Trying out a new recipe for dinner tonight! Wish me luck ????? https://example.com/fakelink,TRUE,T003,fr
P02234,U0095,2023-11-08 22:37:00,link,AI developments this week are mind-blowing! #artificialintelligence,FALSE,T007,es
P02235,U0167,2023-03-14 19:30:00,text,Sports injury recovery update: Player making good progress,FALSE,T006,en
P02236,U0725,2023-05-16 23:46:00,image,Economic#indicators#show#positive#growth#this#quarter#??,TRUE,T006,
P02237,U0355,2023-12-15 09:23:00,video,Finally finished that book I've been reading ?? Highly recommend!,FALSE,T008,
P02238,U0130,2023-01-02 18:09:00,link,Recycling initiative reduces landfill waste by 30%! ??,TRUE,T003,
P02239,U0019,2023-01-26 02:40:00,video,Quantum computing milestones achieved this month ??,FALSE,T007,fr
P02240,U0055,2023-08-24 05:13:00,link,Healthcare reform bill passes committee stage ??,TRUE,T003,
P02241,U0167,2023-10-14 19:20:00,text,Just had the best coffee at this new café downtown!!! ? #coffee #weekend,TRUE,T005,de
P02242,U0533,2023-11-30 16:11:00,link,Climate policy discussion in parliament today ?? #climatechange,TRUE,T003,en
P02243,U0140,2023-08-03 02:24:00,link,Just had the best coffee at this new café downtown! ? #coffee #weekend,TRUE,T006,en
P02244,U0360,2023-10-15 20:44:00,text,Date night at that new Italian restaurant - highly recommend! ??,FALSE,T001,en
P02245,U0626,2023-04-02 14:56:00,video,Date night at that new Italian restaurant - highly recommend! ?? https://example.com/fakelink,TRUE,T002,de
P02246,U0083,2023-01-23 23:23:00,text,Urban green spaces improve city living quality ??,TRUE,T004,es
P02247,U0045,2023-01-17 14:04:00,text,New education funding bill introduced today ??,TRUE,T007,de
P02248,U0263,2023-12-25 20:05:00,video,Esports tournament draws record viewership ??,FALSE,T005,es
P02249,U0662,2023-03-14 18:33:00,image,Beach cleanup event this weekend - volunteers needed!,FALSE,T008,fr
P02250,U0135,2023-11-01 08:17:00,link,Weekend farmers market haul! Fresh produce is the best ??,TRUE,T008,
P02251,U0739,2023/09/21 00:00,link,,TRUE,T003,fr
P02252,U0552,2023-02-12 06:57:00,video,Weekend getaway to the mountains was amazing! ??? #travel #adventure,FALSE,T002,en
P02253,U0158,2023-06-30 17:42:00,image,Quantum computing milestones achieved this month ??,TRUE,T007,de
P02254,U0304,2023-04-20 23:23:00,image,International relations update: New trade agreement signed,FALSE,T008,es
P02255,U0431,2023-09-29 01:25:00,link,Record broken in swimming championships ?????,TRUE,T005,de
P02256,U0459,2023-04-10 18:35:00,video,International relations update: New trade agreement signed,TRUE,T004,
P02257,U0311,2023-04-01 10:51:00,video,Plastic pollution in oceans needs urgent attention ?? #savetheoceans https://example.com/fakelink,FALSE,T004,es
P02258,U0554,2023-01-25 10:21:00,link,Renewable energy jobs growing faster than fossil fuel sector,FALSE,T001,en
P02259,U0403,2023-07-04 14:39:00,text,Climate protest happening this Friday! Join us for our planet ?? #climateaction,FALSE,T006,de
P02260,U0164,2023-04-16 18:11:00,video,Weekend getaway to the mountains was amazing! ??? #travel #adventure,FALSE,T001,en
P02261,U0044,2023-09-10 20:44:00,text,Cooked a delicious homemade meal tonight!!! Recipe in comments ?? #cooking,TRUE,T005,en
P02262,U0086,2023-02-21 14:49:00,text,DIY home improvement project completed! So satisfying ??,TRUE,T007,fr
P02263,U0303,2023-12-27 14:43:00,image,Puppy training is going well! ?? #pets #dogtraining,TRUE,T007,en
P02264,U0416,2023-11-14 11:58:00,video,New education funding bill introduced today ??,TRUE,T004,es
P02265,U0001,2023-02-12 21:08:00,video,Urban green spaces improve city living quality ??,FALSE,T003,en
P02266,U0011,2023-03-22 13:48:00,video,Spring#cleaning#done!#The#house#has#never#looked#better#??,TRUE,T001,fr
P02267,U0220,2023-04-04 11:51:00,video,Urban green spaces improve city living quality ??,TRUE,T005,de
P02268,U0290,2023-01-23 15:06:00,image,Machine learning model training in progress... #datascience,FALSE,T008,
P02269,U0564,2023-01-26 11:45:00,image,Cooked a delicious homemade meal tonight! Recipe in comments ?? #cooking https://example.com/fakelink,TRUE,T006,en
P02270,U0010,2023-07-21 09:43:00,text,Supreme Court ruling on digital privacy rights,TRUE,T004,
P02271,U0122,2023-01-02 08:22:00,image,Weekend getaway to the mountains was amazing!!! ??? #travel #adventure,FALSE,T003,en
P02272,U0519,2023-11-10 22:48:00,text,Movie night with friends ?? What's everyone watching?,FALSE,T005,
P02273,U0097,2023-04-24 20:21:00,video,Record broken in swimming championships ?????,FALSE,T003,es
P02274,U0383,2023-12-18 18:21:00,video,Finally finished that book I've been reading ?? Highly recommend!,FALSE,T003,en
P02275,U0035,2023-01-31 13:31:00,link,Beautiful sunset tonight ?? #nature #photography,FALSE,T001,
P02276,U0061,2023-02-07 17:24:00,text,Team wins championship after amazing season ?? Climate policy discussion in parliament today ?? #climatechange,TRUE,T008,de
P02277,U0513,2023-05-17 22:43:00,image,New programming language release shows promising features,FALSE,T003,fr
P02278,U0595,2023-12-24 11:55:00,text,Beautiful sunset tonight ?? #nature #photography,FALSE,T004,de
P02279,U0470,2023-07-13 05:21:00,image,Morning workout done! Feeling energized for the day ?? #fitness #motivation,TRUE,T006,fr
P02280,U0012,2023-02-07 15:13:00,video,New education funding bill introduced today ??,TRUE,T007,de
P02281,U0189,2023-05-27 03:29:00,video,Women's sports getting more coverage this year! ??,TRUE,,
P02282,U0063,2023-11-18 05:42:00,image,Quantum computing milestones achieved this month ??,FALSE,T003,fr
P02283,U0098,2023-02-05 00:47:00,text,Community sports center opening ceremony today,FALSE,T001,en
P02284,U0365,2023-05-06 00:40:00,video,Sports injury recovery update: Player making good progress,TRUE,T007,en
P02285,U0156,2023-03-01 02:24:00,image,Urban green spaces improve city living quality ??,TRUE,T007,
P02286,U0007,2023-05-25 21:21:00,link,Immigration policy changes proposed,FALSE,T008,
P02287,U0191,2023-02-14 05:37:00,image,Political rally draws thousands downtown,FALSE,T007,en
P02288,U0237,2023-05-04 13:42:00,image,Morning workout done! Feeling energized for the day ?? #fitness #motivation,FALSE,T003,fr
P02289,U0363,2023-09-24 05:04:00,link,Climate education in schools is essential for our future,TRUE,T005,
P02290,U0130,2023-01-01 14:07:00,image,International aid package approved for disaster relief,TRUE,T002,
P02291,U0007,2023-04-03 06:27:00,image,DIY home improvement project completed!!! So satisfying ??,TRUE,T003,fr
P02292,U0538,2023-03-05 16:36:00,video,Just had the best coffee at this new café downtown! ? #coffee #weekend,TRUE,T008,de
P02293,U0109,2023-02-27 16:27:00,video,Women's sports getting more coverage this year! ?? https://example.com/fakelink,FALSE,T004,
P02294,U0564,2023-02-11 23:37:00,link,Sports science innovations improving athlete performance,FALSE,T006,es
P02295,U0721,2023-12-20 03:24:00,video,Puppy training is going well! ?? #pets #dogtraining,TRUE,T001,de
P02296,U0548,2023-12-25 19:54:00,link,Movie#night#with#friends#??#What's#everyone#watching?,TRUE,T004,
P02297,U0596,2023-09-03 05:51:00,video,Immigration policy changes proposed,TRUE,T005,en
P02298,U0527,2023-03-12 05:46:00,text,New laptop benchmarks are impressive! #hardware #performance,TRUE,T008,es
P02299,U0565,2023-04-20 19:18:00,image,Internet privacy is more important than ever ??,TRUE,T003,en
P02300,U0259,2023-02-15 08:17:00,image,Healthcare reform bill passes committee stage ??,TRUE,T008,
P02301,U9999,26-02-2023 02:26:00,image,,TRUE,T006,es
P02302,U0754,2023-11-18 23:00:00,image,Weekend getaway to the mountains was amazing! ??? #travel #adventure,TRUE,T003,fr
P02303,U0732,2023-12-23 04:14:00,link,Just upgraded my gaming setup ?? #gaming #pcbuild,FALSE,T003,fr
P02304,U0131,2023-12-23 03:15:00,text,Machine learning model training in progress... #datascience,TRUE,T006,
P02305,U0096,2023-08-02 10:56:00,video,Beach cleanup event this weekend - volunteers needed! https://example.com/fakelink,FALSE,T001,es
P02306,U0003,2023-12-16 01:22:00,link,Urban green spaces improve city living quality ??,FALSE,T004,fr
P02307,U0408,2023-10-27 03:39:00,text,Just upgraded my gaming setup ?? #gaming #pcbuild,TRUE,T004,es
P02308,U0613,2023-02-15 13:43:00,video,Incredible game last night! What a finish ?? #sports,FALSE,T002,
P02309,U0042,2023-03-23 18:47:00,text,New smartphone review: The camera is absolutely incredible! ?? #tech #review,FALSE,T004,es
P02310,U0760,2023-10-05 08:04:00,image,Community garden project starting next month! #urbangardening,TRUE,T007,
P02311,U0084,2023-04-14 03:26:00,text,Morning workout done! Feeling energized for the day ?? #fitness #motivation,FALSE,T008,de
P02312,U0571,2023-07-08 13:53:00,text,Zero waste lifestyle challenge starts today! ??,FALSE,T007,es
P02313,U0718,2023-07-21 04:05:00,video,Recycling initiative reduces landfill waste by 30%! ??,TRUE,T007,fr
P02314,U0596,2023-05-27 08:19:00,link,Urban green spaces improve city living quality ??,FALSE,T001,es
P02315,U0702,2023-06-06 19:49:00,link,Quantum computing milestones achieved this month ??,FALSE,T004,en
P02316,U0310,2023-11-28 19:24:00,image,Zero waste lifestyle challenge starts today! ??,TRUE,T003,es
P02317,U0395,2023-03-10 13:56:00,video,Date night at that new Italian restaurant - highly recommend! ?? https://example.com/fakelink,TRUE,T002,fr
P02318,U0222,2023-07-30 21:08:00,video,Esports tournament draws record viewership ??,FALSE,T006,es
P02319,U0104,2023-12-14 16:54:00,link,Women's sports getting more coverage this year! ??,TRUE,T001,
P02320,U0418,2023-03-17 20:15:00,link,Spring cleaning done! The house has never looked better ??,FALSE,T005,es
P02321,U0206,2023-10-14 10:51:00,video,AI developments this week are mind-blowing!!! #artificialintelligence,FALSE,T004,es
P02322,U0375,2023-12-08 01:23:00,image,Quantum computing milestones achieved this month ??,FALSE,T004,es
P02323,U0036,2023-12-20 07:04:00,link,Recycling initiative reduces landfill waste by 30%! ??,FALSE,T002,en
P02324,U0383,2023-05-17 11:55:00,video,New study shows alarming rate of deforestation ??,FALSE,T008,fr
P02325,U0465,2023-07-25 18:45:00,image,Immigration policy changes proposed,FALSE,T005,es
P02326,U0448,2023/07/09 00:00,link,Economic indicators show positive growth this quarter ?? Community garden project starting next month! #urbangardening,FALSE,T008,en
P02327,U0442,2023-04-17 08:08:00,video,VR gaming is getting more immersive every year ??? #virtualreality,FALSE,T002,fr
P02328,U0023,2023-10-02 22:58:00,video,Community sports center opening ceremony today,FALSE,T001,
P02329,U0090,2023-06-24 05:48:00,video,Programming tip: Always write tests first! #coding #software https://example.com/fakelink,FALSE,T007,
P02330,U0391,2023-07-23 09:54:00,text,Open source contributions make the world better ?? #opensource,TRUE,T008,en
P02331,U0465,2023-05-22 04:15:00,video,New smartphone review: The camera is absolutely incredible!!! ?? #tech #review,TRUE,T006,de
P02332,U0126,2023-05-27 01:42:00,image,Record broken in swimming championships ?????,TRUE,T005,es
P02333,U0426,2023-03-01 09:49:00,image,Political rally draws thousands downtown,TRUE,T006,de
P02334,U0581,2023-07-31 07:42:00,text,Quantum computing milestones achieved this month ??,TRUE,T008,en
P02335,U0547,2023-11-27 21:46:00,video,Olympic trials are underway! Good luck to all athletes ?????,TRUE,T002,es
P02336,U0124,2023-02-10 11:46:00,video,Date night at that new Italian restaurant - highly recommend! ??,FALSE,T008,es
P02337,U0215,2023-07-05 21:17:00,link,Wildlife conservation efforts making a difference ??,FALSE,T003,fr
P02338,U0697,2023-11-30 21:31:00,link,Weekend farmers market haul! Fresh produce is the best ??,TRUE,T001,es
P02339,U0664,2023-12-13 00:44:00,image,Tax reform discussions continue in senate,TRUE,T007,de
P02340,U0474,2023-08-20 04:36:00,video,Electric vehicle charging stations expanding across city ?,FALSE,T007,es
P02341,U0200,2023-08-28 00:07:00,text,Healthcare reform bill passes committee stage ??,TRUE,,fr
P02342,U0157,2023-08-13 17:04:00,video,Solar power adoption hits record high this year ?? #renewableenergy,TRUE,T001,en
P02343,U0026,2023-03-19 15:54:00,text,Just upgraded my gaming setup ?? #gaming #pcbuild,FALSE,T003,es
P02344,U0328,2023-08-26 21:54:00,link,New smartphone review: The camera is absolutely incredible! ?? #tech #review,TRUE,T004,
P02345,U0309,2023-04-27 18:44:00,link,New programming language release shows promising features,TRUE,T002,de
P02346,U0169,2023-01-18 06:07:00,video,Plastic pollution in oceans needs urgent attention ?? #savetheoceans,FALSE,T004,es
P02347,U0531,2023-07-20 05:58:00,link,Open source contributions make the world better ?? #opensource,TRUE,T001,fr
P02348,U0131,2023-07-11 19:22:00,image,Important policy announcement today that will affect millions,TRUE,T004,es
P02349,U0656,2023-12-21 14:14:00,image,Fantastic display of sportsmanship in today's match,TRUE,T004,fr
P02350,U0373,2023-08-31 22:44:00,image,Climate protest happening this Friday! Join us for our planet ?? #climateaction,TRUE,T004,es
P02351,U0434,07-08-2023 02:32:00,text,,FALSE,T006,de
P02352,U0094,2023-01-26 17:29:00,image,Sports injury recovery update: Player making good progress,FALSE,T001,
P02353,U0510,2023-03-03 16:51:00,link,Blockchain applications beyond cryptocurrency are fascinating #blockchain https://example.com/fakelink,TRUE,T003,en
P02354,U0015,2023-09-09 03:09:00,video,DIY home improvement project completed! So satisfying ??,TRUE,T007,
P02355,U0695,2023-10-14 20:11:00,link,Olympic trials are underway! Good luck to all athletes ?????,FALSE,T002,
P02356,U0265,2023-07-26 15:12:00,video,Urban#green#spaces#improve#city#living#quality#??,TRUE,T006,es
P02357,U0215,2023-04-21 22:09:00,text,New laptop benchmarks are impressive! #hardware #performance,TRUE,T003,
P02358,U0300,2023-05-10 04:22:00,image,Open source contributions make the world better ?? #opensource,FALSE,T003,de
P02359,U0059,2023-07-13 05:52:00,video,New programming language release shows promising features,TRUE,T006,de
P02360,U0249,2023-11-22 23:30:00,text,Movie night with friends ?? What's everyone watching?,TRUE,T004,fr
P02361,U0407,2023-12-17 15:17:00,text,Important policy announcement today that will affect millions,FALSE,T002,fr
P02362,U0235,2023-10-14 09:49:00,video,Esports tournament draws record viewership ??,TRUE,T002,en
P02363,U0676,2023-02-06 07:49:00,link,VR gaming is getting more immersive every year ??? #virtualreality,TRUE,T007,
P02364,U0294,2023-12-06 12:14:00,link,Recycling initiative reduces landfill waste by 30%! ??,TRUE,T008,fr
P02365,U0749,2023-05-22 15:02:00,video,New education funding bill introduced today ?? https://example.com/fakelink,TRUE,T006,es
P02366,U0642,2023-12-04 02:23:00,video,Carbon emissions report shows progress but more work needed,TRUE,T002,en
